1813.44299037103,1831.95548705282,1764.92092893916,1629.57977712908,1452.33237620452,1256.4473353044,1056.73629908581,845.018872935703,579.920326079708,213.852729788981,-247.367166921787,-712.168747735763,-1051.15604945543,-1198.22922522371,-1210.54519153642,-1222.58760151477,-1333.2145396432,-1531.80577422879,-1726.90187041447,-1835.27161219018,-1836.17966346146,-1747.93866704209,-1575.21465483974,-1299.9626651869,-924.442209183297,-505.354567971779,-128.187231949938,156.343913801247,367.463020275492,568.141769012611,808.210518428124,1087.67851889538,1359.9923249805,1562.28752211056,1654.06733566071,1647.04032742008,1602.55675768349,1584.38571367165,1598.34820046797,1580.82315658833,1459.10919408168,1225.05850807874,938.68130505929,654.997758593876,360.473085558187,-2.23983169454732,-447.672225461574,-901.335976570786,-1250.33539635836,-1436.51139494157,-1494.50919789862,-1505.13267727219,-1524.90855045035,-1562.35229057801,-1603.25079696052,-1632.98411220204,-1625.08514303374,-1525.08979796441,-1275.52509018959,-876.231124209618,-415.995836819377,-23.9826191537431,228.593124402309,382.85003923779,543.796456761047,775.261474989209,1045.16143909772,1272.5460925161,1416.93888388426,1510.82165626451,1609.16230250656,1723.50408723942
2600.11833407683,2547.22614938021,2420.57963164127,2243.75374673837,2004.88899408915,1688.13389164241,1322.4890872892,966.072092150425,638.435068819148,298.231366586493,-88.5188034540624,-470.248048748676,-731.97727806709,-811.623344571854,-782.040936888661,-796.328322922956,-944.787282408128,-1173.57266498255,-1348.46503198426,-1387.41449481732,-1315.2087134787,-1192.00679966234,-1016.91384736606,-730.501734602905,-311.179078049434,159.856610272225,552.626753849065,803.005132772116,959.662439316104,1121.71133374065,1348.4942164064,1630.70700631058,1920.2268793468,2162.66381065943,2314.86029790435,2368.15286189067,2366.12920083376,2371.57233252269,2390.50123374062,2342.93351370638,2140.53830564552,1794.86818203461,1417.10991635988,1092.34829262295,777.528326962056,358.369193493156,-193.261029510002,-751.310863126157,-1144.38423549547,-1318.34320219234,-1369.91047367346,-1425.03129111315,-1510.81048838227,-1559.71792485294,-1519.1084129287,-1422.00786881885,-1334.84547790568,-1252.19777786342,-1075.50656420839,-716.28740006368,-213.947472603759,272.353988842107,604.669945282862,793.629713580856,972.87098491253,1250.32316387445,1603.14699270373,1924.58262251737,2149.54213916804,2304.95233785646,2442.04767161584,2556.74568870329
3364.74249457876,3273.69785548086,3072.37889060657,2805.90986815881,2453.46365281421,1989.1904880174,1475.43938825684,1035.78009357391,725.94484073139,474.68616861492,183.925406317401,-133.299232148507,-356.036816209933,-405.220380032726,-360.169076342368,-394.430798023794,-594.581331863126,-865.097365230555,-1027.49577757559,-1000.9099382537,-859.055677524681,-705.97047803778,-530.628710377496,-225.549733475724,251.801821203117,781.533585599915,1180.05450831744,1381.41680163736,1486.13692788873,1634.15989036235,1870.65593092889,2150.02045511804,2423.46649197111,2670.84251622442,2864.20499491264,2966.33433757146,2987.96968016578,2995.73045043013,3016.63250769378,2963.84061270277,2721.17887575278,2306.00850206969,1884.61236847853,1584.14790794236,1328.1371725967,922.463400775101,306.114726237109,-341.133327023446,-774.949114383257,-940.2859842178,-1006.45486670575,-1154.67656000453,-1374.66513523515,-1496.47565995989,-1401.37004252625,-1160.7068907131,-949.743018526118,-842.395064490556,-723.835433388653,-423.923963618552,76.1936292017344,602.369795866369,967.032798437314,1168.44001365843,1377.95617235592,1732.2364945077,2180.11220508008,2560.1107545766,2795.02343178587,2955.5098813246,3131.77427895329,3301.61369562559
4037.11835511107,3927.09381013172,3615.90045336966,3201.50663828049,2707.58282154799,2137.5596624123,1583.52703478775,1185.59510708274,971.65813394924,804.792841699149,535.979627322959,183.292138728837,-87.8685598388838,-165.931295407703,-137.010172864568,-199.618831157539,-443.686756308132,-742.857718017738,-883.87276188418,-790.07699859314,-584.22275862121,-417.080622387584,-269.829896776937,18.8751069579739,525.042622227542,1099.94305449427,1510.5892002667,1693.1875623363,1802.27847903542,2006.47611027089,2307.91940933754,2601.66968313901,2845.44366221881,3081.90085247328,3312.46817957936,3454.80637230707,3466.70338864281,3429.87558883894,3428.6007142459,3388.6526042539,3145.53545198753,2687.5572558445,2228.56971378499,1965.01349914697,1816.23832470475,1506.28486825369,907.759973543463,217.178006109025,-260.544372712728,-450.551792813756,-562.239209557709,-813.821620910807,-1168.08797290619,-1377.61007065684,-1265.82023709695,-919.358040568652,-588.571395808598,-417.830845431483,-304.753095255001,-41.6854972398432,422.726575982932,909.083790142875,1218.45148000185,1380.75920174544,1627.02234847253,2104.02705367893,2682.92060347646,3106.95732789283,3292.8972846581,3404.53308881758,3618.10461606164,3894.3333728326
4525.12712808204,4356.77484196649,3899.41946699633,3330.52047962337,2746.9475406243,2187.70385273336,1737.44852551064,1483.19999698154,1370.80137278154,1203.59925812954,841.091134295973,365.192675553641,0.467001229379093,-127.874941407237,-125.166577907599,-207.064172424987,-462.580430599017,-752.822976636147,-854.532031726616,-699.822766893165,-446.537078804336,-284.559919580584,-194.967954907013,33.9595872167847,529.378942459996,1140.28907453519,1593.95196333126,1814.21274919101,1985.97297072961,2288.93902217125,2674.92431695512,2984.09356266184,3197.72970926328,3439.65560190711,3738.32608287488,3937.53766537979,3915.01739006708,3777.560999774,3711.43119564792,3689.38645226345,3483.23771054196,2999.76860198687,2464.63522018646,2163.35711518527,2070.33613903177,1871.02623134712,1357.40024914552,683.054483516549,164.564546514361,-93.6953278138826,-281.760104606918,-606.49692035903,-1018.80968713682,-1259.34503694711,-1143.0063812648,-755.037830824789,-357.831932015892,-121.021240823728,33.7052032716456,303.797166897042,737.684815737244,1152.17618040025,1362.34408802033,1453.54531745162,1725.35551088053,2330.29193594019,3051.37757047839,3527.34745528642,3665.41252042819,3723.80801213271,3965.6522035136,4331.49115310903
4774.38324043425,4485.81239476768,3898.20898882547,3255.88456160497,2696.32528647603,2258.78286386118,1981.90063775974,1866.39135874034,1777.63592565115,1510.98678617086,1001.45833157087,416.966506059514,1.62465154431993,-156.703298233362,-186.788102213759,-284.110487329075,-515.98059531441,-758.785057995294,-819.931690219935,-640.26840277249,-372.525454975665,-216.669040915556,-167.668925914972,6.56076428393135,482.499358520989,1133.82880976895,1663.38937080605,1961.77236349406,2209.55936570303,2586.9787081203,3016.63999409266,3312.28081217152,3492.22897803652,3758.57783721868,4154.61954217529,4431.46812659883,4367.93321492401,4095.43630880187,3932.36403555371,3939.02318431291,3830.24173761407,3382.49314441561,2764.19035576316,2326.79050480216,2152.32458990114,1972.8389124535,1540.7887107383,931.711674460297,407.616705773253,77.6232886890357,-191.502263703704,-547.015686957777,-931.636306848319,-1132.13026766968,-1008.20738350367,-639.782771596365,-249.762057603977,12.6367337885895,207.94107632403,506.840723709989,948.310995264677,1350.69122960744,1532.13166874083,1593.60802259078,1865.46526955283,2515.26135102395,3298.55599572184,3810.26517432547,3949.92077124602,4008.50497202631,4268.07533338404,4637.77924740082
4806.96930577321,4405.49843441456,3795.33079221044,3219.04059574055,2775.74815140702,2467.32404081145,2293.83974878662,2205.249576762,2039.5278021947,1638.88366903327,1035.58107974558,445.33028135472,57.3793459451699,-122.855307398684,-223.215734423138,-358.980574577028,-551.480529285123,-728.658809634566,-773.962881101674,-627.899747888412,-378.937393031694,-195.885896456137,-112.33036193662,63.1218355582678,526.606678278593,1200.40091131945,1796.56829980126,2169.93139492525,2469.48173238401,2869.97624035878,3293.09442944167,3551.90694752155,3693.08258290114,3971.90534773556,4444.4554932251,4792.00640827403,4704.86840922959,4319.05048477306,4066.99522316098,4116.81116143573,4164.69304450828,3852.83299460643,3225.71422493915,2629.31733717863,2253.41005318175,1954.91952727665,1531.9585637725,1003.43313307696,534.273972422874,187.702977470122,-128.174943832215,-488.611583073071,-820.451895256934,-966.731204074953,-844.426571023039,-526.13546010456,-183.318137841357,61.7957593514584,252.916752533376,547.898341834923,1011.45651706541,1491.51639563008,1784.11987766097,1920.57807309777,2178.79133464643,2742.65633849031,3438.97012958,3929.15708724051,4122.4156658391,4254.18473665504,4527.08251782093,4812.36183200445
4682.06248395945,4278.74795903201,3808.95242798305,3417.38284839838,3097.14760615519,2817.26105909073,2599.03647513161,2414.56262981184,2126.74525200189,1636.4480997567,1038.13587587103,531.348426928103,199.154333865648,-38.2647122803028,-265.829999288369,-474.106675993971,-631.954849333211,-749.170296870958,-810.921255934751,-741.254383402702,-517.160070187965,-250.496990977699,-46.5963273071102,178.223544751119,604.241269791586,1230.49717903807,1832.39358816278,2250.60867717001,2584.91803259254,2991.19301111708,3403.92381159696,3643.79198482819,3755.65878893837,4009.42530388694,4488.32135101329,4871.95167974188,4806.58313661316,4393.27257805489,4096.90769829339,4167.45295109801,4342.99553854135,4203.34756989809,3665.10607674019,2992.92965538701,2419.17390389825,1933.47022858457,1443.10196821051,967.627491884807,585.79485717896,284.269284636801,-30.8614337073232,-390.810607013933,-703.732277674513,-839.290053744509,-738.218746086437,-454.694258602714,-128.494309221627,109.888723029464,263.681706776464,487.498432831286,915.895445518108,1476.1336390324,1950.76456144164,2247.11330755864,2513.31169080865,2924.76632574192,3437.37025088599,3860.85125632459,4132.37445974839,4373.21638616774,4649.44726341125,4814.23833149375
4428.24258948615,4158.32120666662,3942.05071763904,3763.49661242677,3503.96694173216,3146.38934354982,2795.11462482269,2486.8960961182,2114.97722248043,1605.54124858664,1063.72915503313,641.295648046682,327.181036212569,-6.02375694923103,-377.91620061858,-663.654523602396,-798.616059656866,-876.609570299101,-969.961715144949,-972.067968739051,-744.839659679768,-352.211227410939,4.95102939702338,271.591273327736,600.376193545002,1095.21799956207,1642.80751878544,2091.69074901519,2474.33827110246,2905.15309743542,3334.80851421831,3598.18699893766,3710.68225982861,3914.96840014838,4330.8881555702,4711.59242997231,4720.27109508877,4384.60140687873,4088.69205202963,4095.15390925467,4237.17083085357,4158.20262831071,3728.39298603041,3106.19715334111,2474.22755622957,1875.94007747396,1310.81758247269,837.892846728035,504.379802214855,247.87782604681,-44.452931340842,-398.150267495395,-719.500879569357,-881.21645817504,-808.493719657359,-520.262417459715,-141.737736159383,154.016576508904,296.621563637484,415.582949641568,717.211369053141,1244.26173894055,1820.97695331182,2264.61047721311,2581.08358926675,2897.65391115152,3269.79764124387,3646.80546505359,3990.49958039122,4307.82955399412,4551.09007498989,4603.05657063983
4044.16506432687,3958.30718521844,3979.39468852017,3945.30620137602,3682.08141678124,3232.48210368291,2791.05717629381,2437.33972959989,2060.54112453916,1573.80568880698,1069.13538618077,669.339841842972,327.626774779696,-86.2352262816275,-544.790987650777,-868.102615800366,-988.195467378478,-1050.13984413483,-1165.51742655569,-1196.42605892272,-933.162920406234,-423.824586750095,44.8497247652558,306.809274071915,502.290591361758,844.385213744681,1336.57560808607,1833.86488821678,2283.24115240891,2741.42549408105,3186.72671529403,3493.64349663173,3645.00159629443,3818.30249697628,4147.76103228205,4493.28162306608,4587.04811987461,4378.54300747407,4094.07248337488,3935.23522429299,3845.07798946858,3635.15045346314,3241.42627711664,2751.92292245082,2239.62383718733,1694.55963933683,1126.24541756982,623.733608873619,259.348534573946,-8.57651881076163,-282.189142963471,-600.00086860088,-898.894942371349,-1069.05692798496,-1016.35343693587,-716.21740645048,-268.511457714776,125.075018873118,319.422276782279,381.669914008409,533.601951733988,913.61263469659,1440.02540748622,1932.72436844683,2314.04342716662,2641.89345043752,2991.21889923693,3373.86911932263,3754.69944771091,4069.91695750802,4230.56614145404,4191.63297791095
